Name,Year,GS,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS
John Smiley,1991,,1,,,,,,,,,,,,,,,,
John Smoltz,2007,,0,,,,,,,,,,,,,,,,
John Smoltz,2005,,1,,,,,,,,,,,,,,,,
John Smoltz,2003,,0,,,,,,,,,,,,,,,,
John Smoltz,2002,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
John Smoltz,1996,as P,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
John Smoltz,1993,,1,,,,,,,,,,,,,,,,
John Smoltz,1992,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
John Smoltz,1989,,1,,,,,,,,,,,,,,,,
John Stearns,1982,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
John Stearns,1980,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Stearns,1979,,0,,,,,,,,,,,,,,,,
John Stearns,1977,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
John Wetteland,1999,,1,,,,,,,,,,,,,,,,
John Wetteland,1998,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
John Wetteland,1996,,0,,,,,,,,,,,,,,,,
John Wyatt,1964,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Johnny Allen,1938,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny Antonelli,1959 (2),,0,,,,,,,,,,,,,,,,
Johnny Antonelli,1959 (1),,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Johnny Antonelli,1958,,0,,,,,,,,,,,,,,,,
Johnny Antonelli,1957,,0,,,,,,,,,,,,,,,,
Johnny Antonelli,1956,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Johnny Antonelli,1954,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Johnny Bench,1983,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny Bench,1980,as C,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny Bench,1979,,0,,,,,,,,,,,,,,,,
Johnny Bench,1978,,0,,,,,,,,,,,,,,,,
Johnny Bench,1977,as C,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Johnny Bench,1976,as C,1,2,2,0,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1
Johnny Bench,1975,as C,1,4,4,0,1,0,0,0,1,0,0,0,0,0.25,0.25,0.25,0.5
Johnny Bench,1974,as C,1,4,3,1,2,0,0,0,0,0,0,1,1,0.667,0.75,0.667,1.417
Johnny Bench,1973,as C,1,3,3,1,1,0,0,1,1,0,0,0,0,0.333,0.333,1.333,1.667
Johnny Bench,1972,as C,1,2,2,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1
Johnny Bench,1971,as C,1,4,4,1,2,0,0,1,2,0,0,0,0,0.5,0.5,1.25,1.75
Johnny Bench,1970,as C,1,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Johnny Bench,1969,as C,1,4,3,2,2,0,0,1,2,0,0,1,0,0.667,0.75,1.667,2.417
Johnny Bench,1968,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Johnny Callison,1962 (2),,1,1,0,0,0,0,0,0,0,0,0,1,0,,1,,
Johnny Callison,1962 (1),,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2
Johnny Callison,1965,,0,,,,,,,,,,,,,,,,
Johnny Callison,1964,,1,3,3,1,1,0,0,1,3,0,0,0,0,0.333,0.333,1.333,1.667
Johnny Damon,2005,as CF,1,2,2,1,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1
Johnny Damon,2002,,1,3,3,1,1,0,0,0,0,1,0,0,1,0.333,0.333,0.333,0.667
Johnny Edwards,1965,,0,,,,,,,,,,,,,,,,
Johnny Edwards,1964,,1,2,1,1,0,0,0,0,0,0,0,1,1,0,0.5,0,0.5
Johnny Edwards,1963,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny Estrada,2004,,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Johnny Grubb,1974,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny Hopp,1946,as CF,1,2,2,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1
Johnny Kucks,1956,,0,,,,,,,,,,,,,,,,
Johnny Lindell,1943,,0,,,,,,,,,,,,,,,,
Johnny Logan,1959 (2),,0,,,,,,,,,,,,,,,,
Johnny Logan,1958,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny Logan,1957,,0,,,,,,,,,,,,,,,,
Johnny Logan,1955,,1,3,3,0,1,0,0,0,1,0,0,0,1,0.333,0.333,0.333,0.667
Johnny Mize,1953,,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2
Johnny Mize,1949,as 1B,1,2,2,0,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1
Johnny Mize,1948,as 1B,1,4,4,0,1,0,0,0,0,0,0,0,1,0.25,0.25,0.25,0.5
Johnny Mize,1947,as 1B,1,4,3,1,2,0,0,1,1,0,0,1,0,0.667,0.75,1.667,2.417
Johnny Mize,1946,as 1B,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny Mize,1942,as 1B,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny Mize,1941,as 1B,1,4,4,1,1,1,0,0,0,0,0,0,0,0.25,0.25,0.5,0.75
Johnny Mize,1940,as 1B,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny Mize,1939,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Johnny Mize,1937,as 1B,1,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Johnny Murphy,1939,,0,,,,,,,,,,,,,,,,
Johnny Murphy,1938,,0,,,,,,,,,,,,,,,,
Johnny Murphy,1937,,0,,,,,,,,,,,,,,,,
Johnny Pesky,1946,as SS,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny Podres,1962 (2),as P,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,2,3
Johnny Podres,1960 (2),,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Johnny Podres,1960 (1),,0,,,,,,,,,,,,,,,,
Johnny Podres,1958,,0,,,,,,,,,,,,,,,,
Johnny Ray,1988,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny Sain,1953,,0,,,,,,,,,,,,,,,,
Johnny Sain,1948,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Johnny Sain,1947,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Johnny Schmitz,1948,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Johnny Schmitz,1946,,0,,,,,,,,,,,,,,,,
Johnny Temple,1961 (2),as 2B,1,3,2,0,0,0,0,0,0,0,0,1,1,0,0.333,0,0.333
Johnny Temple,1961 (1),as 2B,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny Temple,1959 (2),as 2B,1,2,2,1,1,1,0,0,0,0,0,0,0,0.5,0.5,1,1.5
Johnny Temple,1959 (1),as 2B,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny Temple,1957,as 2B,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Johnny Temple,1956,as 2B,1,5,4,1,2,0,0,0,1,1,0,1,2,0.5,0.6,0.5,1.1
Johnny Vander Meer,1943,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Johnny Vander Meer,1942,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Johnny Vander Meer,1939,,0,,,,,,,,,,,,,,,,
Johnny Vander Meer,1938,as P,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Johnny Wyrostek,1951,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny Wyrostek,1950,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jon Garland,2005,,1,,,,,,,,,,,,,,,,
Jon Lester,2011,,0,,,,,,,,,,,,,,,,
Jon Lester,2010,,1,,,,,,,,,,,,,,,,
Jon Lieber,2001,,1,,,,,,,,,,,,,,,,
Jon Matlack,1976,,0,,,,,,,,,,,,,,,,
Jon Matlack,1975,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jon Matlack,1974,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jonathan Broxton,2010,,1,,,,,,,,,,,,,,,,
Jonathan Broxton,2009,,0,,,,,,,,,,,,,,,,
Jonathan Papelbon,2012,,1,,,,,,,,,,,,,,,,
Jonathan Papelbon,2009,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jonathan Papelbon,2008,,1,,,,,,,,,,,,,,,,
Jonathan Papelbon,2007,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jonathan Papelbon,2006,,0,,,,,,,,,,,,,,,,
Jonny Venters,2011,,1,,,,,,,,,,,,,,,,
Jordan Walden,2011,,1,,,,,,,,,,,,,,,,
Jordan Zimmermann,2013,,0,,,,,,,,,,,,,,,,
Jorge Orta,1980,,0,,,,,,,,,,,,,,,,
Jorge Orta,1975,,0,,,,,,,,,,,,,,,,
Jorge Posada,2007,,1,3,3,0,1,1,0,0,0,0,0,0,0,0.333,0.333,0.667,1
Jorge Posada,2003,as C,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Jorge Posada,2002,as C,1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Jorge Posada,2001,,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,2,3
Jorge Posada,2000,,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Jose Altuve,2012,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jose Bautista,2013,as RF,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Jose Bautista,2012,as RF,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0.5,0,0.5
Jose Bautista,2011,as RF,1,2,2,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1
Jose Bautista,2010,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jose Canseco,1999,,0,,,,,,,,,,,,,,,,
Jose Canseco,1992,,0,,,,,,,,,,,,,,,,
Jose Canseco,1990,as RF,1,5,4,0,0,0,0,0,0,1,0,1,1,0,0.2,0,0.2
Jose Canseco,1989,,0,,,,,,,,,,,,,,,,
Jose Canseco,1988,as LF,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Jose Canseco,1986,,0,,,,,,,,,,,,,,,,
Jose Contreras,2006,,0,,,,,,,,,,,,,,,,
Jose Cruz,1985,,1,3,1,0,0,0,0,0,0,1,0,2,0,0,0.667,0,0.667
Jose Cruz,1980,,0,,,,,,,,,,,,,,,,
Jose Fernandez,2013,,0,,,,,,,,,,,,,,,,
Jose Hernandez,2002,,1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Jose Lima,1999,,1,,,,,,,,,,,,,,,,
Jose Lopez,2006,,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,
Jose Mesa,1996,,0,,,,,,,,,,,,,,,,
Jose Mesa,1995,,1,,,,,,,,,,,,,,,,
Jose Offerman,1999,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jose Offerman,1995,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jose Reyes,2011,,0,,,,,,,,,,,,,,,,
Jose Reyes,2010,,0,,,,,,,,,,,,,,,,
Jose Reyes,2007,as SS,1,4,4,1,3,1,0,0,0,1,0,0,0,0.75,0.75,1,1.75
Jose Reyes,2006,,0,,,,,,,,,,,,,,,,
Jose Rijo,1994,,0,,,,,,,,,,,,,,,,
Jose Rosado,1999,,1,,,,,,,,,,,,,,,,
Jose Rosado,1997,,1,,,,,,,,,,,,,,,,
Jose Santiago,1968,,0,,,,,,,,,,,,,,,,
Jose Valverde,2011,,0,,,,,,,,,,,,,,,,
Jose Valverde,2010,,1,,,,,,,,,,,,,,,,
Jose Valverde,2007,,0,,,,,,,,,,,,,,,,
Jose Vidro,2003,as 2B,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Jose Vidro,2002,as 2B,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jose Vidro,2000,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Beckett,2011,,0,,,,,,,,,,,,,,,,
Josh Beckett,2009,,0,,,,,,,,,,,,,,,,
Josh Beckett,2007,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Josh Hamilton,2012,as LF,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Hamilton,2011,as LF,1,2,2,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1
Josh Hamilton,2010,as CF,1,3,3,0,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667
Josh Hamilton,2009,as CF,1,3,3,0,1,0,0,0,1,0,0,0,0,0.333,0.333,0.333,0.667
Josh Hamilton,2008,as CF,1,3,3,0,1,0,0,0,0,1,0,0,1,0.333,0.333,0.333,0.667
Josh Johnson,2010,,1,,,,,,,,,,,,,,,,
Josh Johnson,2009,,0,,,,,,,,,,,,,,,,
Juan Gonzalez,2001,as RF,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juan Gonzalez,1998,as RF,1,4,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Juan Gonzalez,1993,,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0.5,0,0.5
Juan Guzman,1992,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Juan Marichal,1962 (2),,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Juan Marichal,1962 (1),,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Juan Marichal,1971,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Juan Marichal,1969,,0,,,,,,,,,,,,,,,,
Juan Marichal,1968,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Juan Marichal,1967,as P,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juan Marichal,1966,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Juan Marichal,1965,as P,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2
Juan Marichal,1964,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Juan Marichal,1963,,0,,,,,,,,,,,,,,,,
Juan Pizarro,1964,,0,,,,,,,,,,,,,,,,
Juan Pizarro,1963,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Juan Samuel,1991,,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2
Juan Samuel,1987,,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Juan Samuel,1984,,0,,,,,,,,,,,,,,,,
Julian Javier,1968,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Julian Javier,1963,as 2B,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Julio Franco,1991,,0,,,,,,,,,,,,,,,,
Julio Franco,1990,,1,3,3,0,1,1,0,0,2,0,0,0,0,0.333,0.333,0.667,1
Julio Franco,1989,as 2B,1,3,3,0,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667
Junior Spivey,2002,,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Justin Duchscherer,2008,,1,,,,,,,,,,,,,,,,
Justin Duchscherer,2005,,0,,,,,,,,,,,,,,,,
Justin Masterson,2013,,0,,,,,,,,,,,,,,,,
Justin Morneau,2010,,0,,,,,,,,,,,,,,,,
Justin Morneau,2009,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin Morneau,2008,,1,5,4,2,2,1,0,0,0,0,0,1,0,0.5,0.6,0.75,1.35
Justin Morneau,2007,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin Thompson,1997,,1,,,,,,,,,,,,,,,,
Justin Upton,2011,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin Upton,2009,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin Verlander,2013,,0,,,,,,,,,,,,,,,,
Justin Verlander,2012,as P,1,,,,,,,,,,,,,,,,
Justin Verlander,2011,,0,,,,,,,,,,,,,,,,
Justin Verlander,2010,,1,,,,,,,,,,,,,,,,
Justin Verlander,2009,,0,,,,,,,,,,,,,,,,
Justin Verlander,2007,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Kazuhiro Sasaki,2002,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Kazuhiro Sasaki,2001,,1,,,,,,,,,,,,,,,,
Keith Foulke,2003,,1,,,,,,,,,,,,,,,,
Keith Hernandez,1987,,1,2,2,0,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1
Keith Hernandez,1986,as 1B,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keith Hernandez,1984,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Keith Hernandez,1980,,1,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,2
Keith Hernandez,1979,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kelly Gruber,1990,,1,2,1,0,0,0,0,0,0,2,0,1,0,0,0.5,0,0.5
Kelly Gruber,1989,,0,,,,,,,,,,,,,,,,
Ken Berry,1967,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ken Boyer,1962 (2),as 3B,1,3,3,0,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667
Ken Boyer,1962 (1),as 3B,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ken Boyer,1961 (2),,0,,,,,,,,,,,,,,,,
Ken Boyer,1961 (1),,1,3,2,0,0,0,0,0,0,0,0,1,2,0,0.333,0,0.333
Ken Boyer,1960 (2),,1,1,1,1,1,0,0,1,2,0,0,0,0,1,1,4,5
Ken Boyer,1960 (1),,1,1,0,0,0,0,0,0,0,0,0,1,0,,1,,
Ken Boyer,1959 (2),as 3B,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0.333,0,0.333
Ken Boyer,1959 (1),,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2
Ken Boyer,1964,as 3B,1,4,4,1,2,0,0,1,1,0,0,0,1,0.5,0.5,1.25,1.75
Ken Boyer,1963,as 3B,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ken Boyer,1956,as 3B,1,5,5,1,3,0,0,0,1,0,1,0,0,0.6,0.6,0.6,1.2
Ken Brett,1974,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Ken Caminiti,1997,as 3B,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ken Caminiti,1996,,1,2,2,1,1,0,0,1,1,0,0,0,1,0.5,0.5,2,2.5
Ken Caminiti,1994,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ken Forsch,1981,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Ken Forsch,1976,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Ken Griffey,2007,as RF,1,3,2,0,1,0,0,0,2,0,0,0,1,0.5,0.333,0.5,0.833
Ken Griffey,2004,,0,,,,,,,,,,,,,,,,
Ken Griffey,2000,,0,,,,,,,,,,,,,,,,
Ken Griffey,1999,as CF,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ken Griffey,1998,as CF,1,4,3,1,2,0,0,0,1,1,0,1,0,0.667,0.75,0.667,1.417
Ken Griffey,1997,as CF,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Ken Griffey,1996,,0,,,,,,,,,,,,,,,,
Ken Griffey,1995,,0,,,,,,,,,,,,,,,,
Ken Griffey,1994,as CF,1,3,3,0,2,1,0,0,1,0,0,0,0,0.667,0.667,1,1.667
Ken Griffey,1993,as CF,1,3,3,1,1,0,0,0,1,0,0,0,1,0.333,0.333,0.333,0.667
Ken Griffey,1992,as CF,1,3,3,2,3,1,0,1,2,0,0,0,0,1,1,2.333,3.333
Ken Griffey,1991,as CF,1,3,3,0,2,0,0,0,0,0,0,0,0,0.667,0.667,0.667,1.333
Ken Griffey,1990,as CF,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0.333,0,0.333
Ken Griffey,1980,,1,3,3,1,2,0,0,1,1,0,0,0,0,0.667,0.667,1.667,2.333
Ken Griffey,1977,,0,,,,,,,,,,,,,,,,
Ken Griffey,1976,,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,2
Ken Harrelson,1968,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ken Harvey,2004,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ken Hill,1994,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Ken Holtzman,1973,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Ken Holtzman,1972,,0,,,,,,,,,,,,,,,,
Ken Keltner,1948,as 3B,1,4,3,1,1,0,0,0,0,0,0,1,0,0.333,0.5,0.333,0.833
Ken Keltner,1946,as 3B,1,1,0,0,0,0,0,0,0,0,0,1,0,,1,,
Ken Keltner,1944,as 3B,1,4,4,1,1,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5
Ken Keltner,1943,as 3B,1,4,4,1,1,1,0,0,0,0,0,0,3,0.25,0.25,0.5,0.75
Ken Keltner,1942,as 3B,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ken Keltner,1941,,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2
Ken Keltner,1940,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ken Landreaux,1980,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ken McBride,1962 (2),,0,,,,,,,,,,,,,,,,
Ken McBride,1961 (2),,0,,,,,,,,,,,,,,,,
Ken McBride,1963,as P,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,2
Ken O'Dea,1945,,0,,,,,,,,,,,,,,,,
Ken Raffensberger,1944,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Ken Reitz,1980,as 3B,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ken Schrom,1986,,0,,,,,,,,,,,,,,,,
Ken Singleton,1981,as LF,1,3,3,2,2,0,0,1,1,0,0,0,0,0.667,0.667,1.667,2.333
Ken Singleton,1979,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ken Singleton,1977,,1,1,0,0,0,0,0,0,0,0,0,0,0,,1,,
Kenny Lofton,1999,as LF,1,3,3,1,1,0,0,0,0,1,0,0,1,0.333,0.333,0.333,0.667
Kenny Lofton,1998,as LF,1,4,3,0,1,0,0,0,0,1,0,1,0,0.333,0.5,0.333,0.833
Kenny Lofton,1997,,0,,,,,,,,,,,,,,,,
Kenny Lofton,1996,as CF,1,3,3,0,2,0,0,0,0,2,0,0,0,0.667,0.667,0.667,1.333
Kenny Lofton,1995,as CF,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kenny Lofton,1994,,1,2,2,0,1,0,0,0,2,1,0,0,1,0.5,0.5,0.5,1
Kenny Rogers,2006,as P,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Kenny Rogers,2005,,1,,,,,,,,,,,,,,,,
Kenny Rogers,2004,,0,,,,,,,,,,,,,,,,
Kenny Rogers,1995,,1,,,,,,,,,,,,,,,,
Kent Bottenfield,1999,,1,,,,,,,,,,,,,,,,
Kent Hrbek,1982,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kent Tekulve,1980,,0,,,,,,,,,,,,,,,,
Kerry Wood,2008,,0,,,,,,,,,,,,,,,,
Kerry Wood,2003,,1,,,,,,,,,,,,,,,,
Kevin Appier,1995,,1,,,,,,,,,,,,,,,,
Kevin Bass,1986,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Brown,2003,,0,,,,,,,,,,,,,,,,
Kevin Brown,2000,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Kevin Brown,1998,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Kevin Brown,1997,,1,,,,,,,,,,,,,,,,
Kevin Brown,1996,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Kevin Brown,1992,as P,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kevin Correia,2011,,0,,,,,,,,,,,,,,,,
Kevin Gross,1988,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Kevin Millwood,1999,,1,,,,,,,,,,,,,,,,
Kevin Mitchell,1990,as LF,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kevin Mitchell,1989,as LF,1,4,4,1,2,0,0,0,1,0,0,0,2,0.5,0.5,0.5,1
Kevin Seitzer,1995,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Seitzer,1987,,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0.333,0,0.333
Kevin Youkilis,2011,,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2
Kevin Youkilis,2009,,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2
Kevin Youkilis,2008,as 1B,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kiki Cuyler,1934,as RF,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kirby Higbe,1946,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kirby Higbe,1940,,0,,,,,,,,,,,,,,,,
Kirby Puckett,1995,as RF,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kirby Puckett,1994,as RF,1,3,3,0,1,0,0,0,1,0,0,0,0,0.333,0.333,0.333,0.667
Kirby Puckett,1993,as LF,1,3,3,1,2,1,0,1,2,0,0,0,0,0.667,0.667,2,2.667
Kirby Puckett,1992,as LF,1,3,3,1,1,0,0,0,0,0,0,0,1,0.333,0.333,0.333,0.667
Kirby Puckett,1991,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kirby Puckett,1990,,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2
Kirby Puckett,1989,as CF,1,3,3,1,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667
Kirby Puckett,1988,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kirby Puckett,1987,,1,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Kirby Puckett,1986,as CF,1,4,3,0,1,0,0,0,0,1,0,1,0,0.333,0.5,0.333,0.833
Kosuke Fukudome,2008,as CF,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kurt Stillwell,1988,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
LaMarr Hoyt,1985,as P,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lance Berkman,2011,as RF,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,2
Lance Berkman,2008,as 1B,1,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Lance Berkman,2006,,1,1,0,0,0,0,0,0,0,0,0,1,0,,1,,
Lance Berkman,2004,as CF,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lance Berkman,2002,,1,3,3,0,1,0,0,0,2,1,0,0,0,0.333,0.333,0.333,0.667
